IndicatorID,IndicatorName,AreaCode,Sex,Age,Value,Count,Denominator,TimeperiodSortable
241,Diabetes: QOF prevalence (17+ yrs),nE38000190,Persons,17+ yrs,8.39898,26592,316610,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000194,Persons,17+ yrs,7.09277,13019,183553,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000197,Persons,17+ yrs,6.97467,18190,260801,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000200,Persons,17+ yrs,7.28418,7028,96483,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000201,Persons,17+ yrs,7.47682,25406,339797,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000204,Persons,17+ yrs,7.96068,18060,226865,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000205,Persons,17+ yrs,8.37054,23190,277043,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000208,Persons,17+ yrs,7.73758,21548,278485,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000212,Persons,17+ yrs,7.29474,33109,453875,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000215,Persons,17+ yrs,8.4078,23174,275625,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000217,Persons,17+ yrs,6.63078,38172,575679,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000221,Persons,17+ yrs,6.1923,28666,462930,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000222,Persons,17+ yrs,6.43231,56486,878161,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000223,Persons,17+ yrs,6.64378,30833,464088,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000225,Persons,17+ yrs,6.74091,50237,745255,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000226,Persons,17+ yrs,8.07312,12511,154971,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000227,Persons,17+ yrs,6.87027,12503,181987,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000228,Persons,17+ yrs,6.96934,20826,298823,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000230,Persons,17+ yrs,7.36315,78669,1068415,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000231,Persons,17+ yrs,7.26879,58698,807535,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000232,Persons,17+ yrs,9.42405,48134,510757,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000233,Persons,17+ yrs,7.05842,46643,660814,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000234,Persons,17+ yrs,8.74174,40777,466463,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000235,Persons,17+ yrs,7.50554,35513,473157,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000236,Persons,17+ yrs,7.69572,52156,677727,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000237,Persons,17+ yrs,7.5752,120282,1587839,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000238,Persons,17+ yrs,8.3876,56393,672338,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000239,Persons,17+ yrs,8.16471,73925,905421,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000240,Persons,17+ yrs,6.13428,90334,1472609,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000241,Persons,17+ yrs,7.18768,26436,367796,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000243,Persons,17+ yrs,7.20502,66826,927492,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000244,Persons,17+ yrs,6.56604,111503,1698178,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000245,Persons,17+ yrs,6.06407,85716,1413506,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000246,Persons,17+ yrs,5.96125,54302,910916,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000247,Persons,17+ yrs,8.31991,48590,584021,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000248,Persons,17+ yrs,7.61617,57962,761039,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000249,Persons,17+ yrs,7.91017,68486,865797,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000251,Persons,17+ yrs,7.18909,62785,873337,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000252,Persons,17+ yrs,7.40647,48629,656575,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000253,Persons,17+ yrs,7.12408,99888,1402118,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000254,Persons,17+ yrs,8.72045,31618,362573,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000255,Persons,17+ yrs,7.90215,150907,1909696,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000256,Persons,17+ yrs,7.18991,169770,2361226,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000257,Persons,17+ yrs,7.71458,33124,429369,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000258,Persons,17+ yrs,9.01471,112276,1245476,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000259,Persons,17+ yrs,9.50731,97579,1026358,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000260,Persons,17+ yrs,6.5438,54862,838382,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000261,Persons,17+ yrs,8.00833,73318,915522,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000262,Persons,17+ yrs,7.47797,49286,659083,20220000
241,Diabetes: QOF prevalence (17+ yrs),nE38000263,Persons,17+ yrs,8.7638,15493,176784,20220000
93051,Hospital spells for foot disease for people with diabetes,nE38000006,Persons,17+ yrs,178.185607889988,701,39341,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000007,Persons,17+ yrs,114.919584806661,403,35068,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000008,Persons,17+ yrs,124.046887447365,218,17574,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000014,Persons,17+ yrs,84.8762534269726,226,26627,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000015,Persons,17+ yrs,138.898756660746,391,28150,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000016,Persons,17+ yrs,103.391728661707,517,50004,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000021,Persons,17+ yrs,121.203959329338,360,29702,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000024,Persons,17+ yrs,151.603272459385,391,25791,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000025,Persons,17+ yrs,160.553681843732,457,28464,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000028,Persons,17+ yrs,123.188047296294,249,20213,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000030,Persons,17+ yrs,143.572870709639,384,26746,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000034,Persons,17+ yrs,128.185387635692,333,25978,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000044,Persons,17+ yrs,130.449173497401,670,51361,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000045,Persons,17+ yrs,138.977635782748,1479,106420,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000049,Persons,17+ yrs,110.917696479694,771,69511,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000050,Persons,17+ yrs,102.441271303547,556,54275,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000051,Persons,17+ yrs,107.470689811869,473,44012,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000052,Persons,17+ yrs,137.714578529336,645,46836,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000053,Persons,17+ yrs,128.868647137977,249,19322,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000062,Persons,17+ yrs,127.031949097286,1130,88954,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000068,Persons,17+ yrs,175.898203592814,376,21376,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000079,Persons,17+ yrs,141.06512431458,939,66565,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000080,Persons,17+ yrs,118.717146063434,402,33862,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000085,Persons,17+ yrs,154.396349734862,626,40545,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000086,Persons,17+ yrs,130.777677947489,655,50085,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000089,Persons,17+ yrs,133.853876185165,1032,77099,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000091,Persons,17+ yrs,153.179759795235,389,25395,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000097,Persons,17+ yrs,86.2134620950176,566,65651,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000101,Persons,17+ yrs,139.613990978333,944,67615,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000106,Persons,17+ yrs,130.65507061358,655,50132,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000117,Persons,17+ yrs,116.276663976993,562,48333,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000119,Persons,17+ yrs,97.2006220839813,250,25720,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000122,Persons,17+ yrs,115.434261478886,313,27115,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000126,Persons,17+ yrs,105.061261880224,367,34932,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000127,Persons,17+ yrs,116.762685233679,379,32459,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000130,Persons,17+ yrs,123.626373626374,648,52416,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000135,Persons,17+ yrs,113.777526821005,403,35420,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000136,Persons,17+ yrs,109.214110144157,822,75265,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000137,Persons,17+ yrs,148.192725768233,394,26587,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000141,Persons,17+ yrs,153.960107930797,582,37802,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000143,Persons,17+ yrs,147.169697518019,488,33159,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000146,Persons,17+ yrs,126.555447495075,1015,80202,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000150,Persons,17+ yrs,178.527408368472,1376,77075,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000153,Persons,17+ yrs,117.332099418297,355,30256,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000161,Persons,17+ yrs,146.076981673164,326,22317,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000163,Persons,17+ yrs,143.716842188613,363,25258,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000168,Persons,17+ yrs,206.927033108325,515,24888,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000170,Persons,17+ yrs,148.30852503383,274,18475,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000172,Persons,17+ yrs,137.828332435601,435,31561,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000173,Persons,17+ yrs,118.403592936613,232,19594,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000174,Persons,17+ yrs,134.47341602247,541,40231,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000175,Persons,17+ yrs,108.115065319519,504,46617,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000176,Persons,17+ yrs,110.186962394256,465,42201,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000185,Persons,17+ yrs,123.667760938976,275,22237,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000187,Persons,17+ yrs,110.556573377977,350,31658,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000188,Persons,17+ yrs,134.936211972522,550,40760,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000190,Persons,17+ yrs,96.7180224855207,511,52834,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000194,Persons,17+ yrs,130.34180781372,384,29461,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000197,Persons,17+ yrs,123.533204384268,479,38775,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000200,Persons,17+ yrs,123.79134076492,201,16237,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000201,Persons,17+ yrs,98.8924807283995,517,52279,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000204,Persons,17+ yrs,170.48683462777,540,31674,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000205,Persons,17+ yrs,113.219582203795,568,50168,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000208,Persons,17+ yrs,116.721493400975,589,50462,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000212,Persons,17+ yrs,132.214404960649,887,67088,20100000
93051,Hospital spells for foot disease for people with diabetes,nE38000006,Persons,17+ yrs,200.975466287591,820,39341,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000007,Persons,17+ yrs,120.743119014297,440,35068,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000008,Persons,17+ yrs,118.191982111484,222,17574,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000014,Persons,17+ yrs,88.2384590552028,246,26627,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000015,Persons,17+ yrs,144.191437142078,423,28150,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000016,Persons,17+ yrs,109.618443494759,572,50004,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000021,Persons,17+ yrs,112.819845888741,347,29702,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000024,Persons,17+ yrs,141.304347826087,390,25791,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000025,Persons,17+ yrs,152.885370098625,448,28464,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000028,Persons,17+ yrs,118.492256017914,254,20213,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000030,Persons,17+ yrs,149.787535410765,423,26746,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000034,Persons,17+ yrs,145.607746036439,394,25978,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000044,Persons,17+ yrs,135.152818020376,723,51361,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000045,Persons,17+ yrs,136.105416218852,1507,106420,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000049,Persons,17+ yrs,109.269184428103,789,69511,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000050,Persons,17+ yrs,97.0597139855034,545,54275,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000051,Persons,17+ yrs,100.88781275222,475,44012,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000052,Persons,17+ yrs,130.002861698213,636,46836,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000053,Persons,17+ yrs,140.394088669951,285,19322,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000062,Persons,17+ yrs,119.899101302729,1098,88954,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000068,Persons,17+ yrs,172.539048310934,380,21376,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000079,Persons,17+ yrs,150.519978106185,1045,66565,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000080,Persons,17+ yrs,121.354472499511,434,33862,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000085,Persons,17+ yrs,147.076238069299,621,40545,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000086,Persons,17+ yrs,116.768577252033,613,50085,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000089,Persons,17+ yrs,149.36229448576,1191,77099,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000091,Persons,17+ yrs,150.375939849624,394,25395,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000097,Persons,17+ yrs,88.7014279108221,633,65651,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000101,Persons,17+ yrs,148.764102637247,1043,67615,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000106,Persons,17+ yrs,134.615384615385,707,50132,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000117,Persons,17+ yrs,131.972062286065,667,48333,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000119,Persons,17+ yrs,100.813979538496,270,25720,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000122,Persons,17+ yrs,120.930886592139,344,27115,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000126,Persons,17+ yrs,108.162636254098,386,34932,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000127,Persons,17+ yrs,110.626686834535,373,32459,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000130,Persons,17+ yrs,116.511991178903,634,52416,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000135,Persons,17+ yrs,111.396057060426,417,35420,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000136,Persons,17+ yrs,112.435723605106,879,75265,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000137,Persons,17+ yrs,140.555735755217,390,26587,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000141,Persons,17+ yrs,160.466067048242,628,37802,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000143,Persons,17+ yrs,145.977011494253,508,33159,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000146,Persons,17+ yrs,135.135135135135,1124,80202,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000150,Persons,17+ yrs,172.443524745646,1400,77075,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000153,Persons,17+ yrs,154.526078234704,493,30256,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000161,Persons,17+ yrs,150.669642857143,351,22317,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000163,Persons,17+ yrs,173.548312617847,451,25258,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000168,Persons,17+ yrs,202.999198687374,532,24888,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000170,Persons,17+ yrs,147.884000209765,282,18475,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000172,Persons,17+ yrs,156.893083707257,507,31561,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000173,Persons,17+ yrs,108.242731931606,226,19594,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000174,Persons,17+ yrs,138.536302313774,573,40231,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000175,Persons,17+ yrs,106.636319571769,506,46617,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000176,Persons,17+ yrs,113.688352090768,497,42201,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000185,Persons,17+ yrs,141.341219448552,325,22237,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000187,Persons,17+ yrs,108.177878853069,352,31658,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000188,Persons,17+ yrs,132.857009433081,569,40760,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000190,Persons,17+ yrs,110.937896530472,612,52834,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000194,Persons,17+ yrs,139.353400222965,425,29461,20110000
93051,Hospital spells for foot disease for people with diabetes,nE38000197,Persons,17+ yrs,128.590224164039,518,38775,20110000
